P3_68_NODE_285_length_6128_cov_2.151141	6128	70.82
P3_68_NODE_286_length_6087_cov_2.902013	6087	67.06
P3_68_NODE_287_length_6082_cov_1.167422	6082	71.88
P3_68_NODE_288_length_6033_cov_1.770911	6033	68.31
P3_68_NODE_289_length_6030_cov_1.657123	6030	65.95
P3_68_NODE_290_length_6029_cov_9.124919	6029	73.96
P3_68_NODE_291_length_6015_cov_1.067595	6015	67.17
P3_68_NODE_292_length_5982_cov_1.580017	5982	72.79
P3_68_NODE_293_length_5972_cov_1.130539	5972	69.89
P3_68_NODE_294_length_5964_cov_3.720747	5964	74.75
P3_68_NODE_295_length_5929_cov_4.349707	5929	61.97
P3_68_NODE_296_length_5812_cov_5.193843	5812	62.30
P3_68_NODE_297_length_5811_cov_6.945989	5811	63.81
P3_68_NODE_298_length_5782_cov_2.379841	5782	70.94
P3_68_NODE_299_length_5761_cov_1.142882	5761	69.76
P3_68_NODE_300_length_5737_cov_1.113904	5737	69.58
P3_68_NODE_301_length_5697_cov_126.157630	5697	55.80
P3_68_NODE_302_length_5688_cov_30.655458	5688	60.57
P3_68_NODE_303_length_5616_cov_0.969211	5616	70.80
P3_68_NODE_304_length_5601_cov_1.588053	5601	69.42
P3_68_NODE_305_length_5570_cov_4.637177	5570	67.50
P3_68_NODE_306_length_5552_cov_1.178802	5552	67.80
P3_68_NODE_307_length_5534_cov_1.390235	5534	64.49
P3_68_NODE_308_length_5510_cov_1.653539	5510	62.03
P3_68_NODE_309_length_5505_cov_2.497397	5505	64.80
P3_68_NODE_310_length_5498_cov_1.617948	5498	69.57
P3_68_NODE_311_length_5492_cov_1.299907	5492	71.34
P3_68_NODE_312_length_5474_cov_1.288573	5474	68.98
P3_68_NODE_313_length_5473_cov_1.356341	5473	71.46
P3_68_NODE_314_length_5467_cov_1.293633	5467	63.22
P3_68_NODE_315_length_5456_cov_2.471610	5456	68.84
P3_68_NODE_316_length_5452_cov_1.648075	5452	63.39
P3_68_NODE_317_length_5444_cov_2.286628	5444	71.82
P3_68_NODE_318_length_5409_cov_6.695002	5409	64.87
P3_68_NODE_319_length_5404_cov_2.731666	5404	65.93
P3_68_NODE_320_length_5404_cov_1.513739	5404	65.17
P3_68_NODE_321_length_5341_cov_273.069495	5341	68.98
P3_68_NODE_322_length_5336_cov_1.730658	5336	66.85
P3_68_NODE_323_length_5318_cov_1.889424	5318	63.46
P3_68_NODE_324_length_5285_cov_1.387359	5285	63.31
P3_68_NODE_325_length_5279_cov_2.332686	5279	69.44
P3_68_NODE_326_length_5247_cov_3.007422	5247	69.37
P3_68_NODE_327_length_5241_cov_1.977708	5241	42.89
P3_68_NODE_328_length_5237_cov_1.541096	5237	69.52
P3_68_NODE_329_length_5235_cov_1.240799	5235	74.96
P3_68_NODE_330_length_5232_cov_187.545544	5232	59.14
P3_68_NODE_331_length_5194_cov_1866.664890	5194	61.36
P3_68_NODE_332_length_5188_cov_1.584272	5188	69.16
P3_68_NODE_333_length_5184_cov_1.152660	5184	69.35
P3_68_NODE_334_length_5181_cov_1.610210	5181	73.89
P3_68_NODE_335_length_5155_cov_2.041766	5155	62.33
P3_68_NODE_336_length_5142_cov_663.664407	5142	63.56
P3_68_NODE_337_length_5125_cov_3.780712	5125	64.90
P3_68_NODE_338_length_5115_cov_12.951885	5115	62.31
P3_68_NODE_339_length_5108_cov_3.851636	5108	72.28
P3_68_NODE_340_length_5098_cov_1.556628	5098	66.22
P3_68_NODE_341_length_5095_cov_1.214372	5095	69.93
P3_68_NODE_342_length_5088_cov_0.841564	5088	71.05
P3_68_NODE_343_length_5085_cov_1.113554	5085	67.79
P3_68_NODE_344_length_5075_cov_4.382579	5075	68.89
P3_68_NODE_345_length_5045_cov_2.928223	5045	68.70
P3_68_NODE_346_length_4989_cov_1.445496	4989	64.92
P3_68_NODE_347_length_4954_cov_1.717423	4954	63.81
P3_68_NODE_348_length_4943_cov_1.040282	4943	76.47
P3_68_NODE_349_length_4890_cov_1.365736	4890	77.65
P3_68_NODE_350_length_4859_cov_1451.873415	4859	43.12
P3_68_NODE_351_length_4845_cov_0.983044	4845	66.32
P3_68_NODE_352_length_4837_cov_0.970064	4837	66.22
P3_68_NODE_353_length_4809_cov_1.737933	4809	74.98
P3_68_NODE_354_length_4798_cov_3.364061	4798	72.88
P3_68_NODE_355_length_4772_cov_34.463564	4772	61.57
P3_68_NODE_356_length_4768_cov_4.381814	4768	70.66
P3_68_NODE_357_length_4747_cov_1.331169	4747	63.45
P3_68_NODE_358_length_4734_cov_1.296722	4734	65.86
P3_68_NODE_359_length_4730_cov_0.981534	4730	64.36
P3_68_NODE_360_length_4728_cov_0.896544	4728	70.90
P3_68_NODE_361_length_4715_cov_84.581299	4715	65.83
P3_68_NODE_362_length_4699_cov_1.063867	4699	67.40
P3_68_NODE_363_length_4647_cov_1.611283	4647	74.20
P3_68_NODE_364_length_4637_cov_2.741242	4637	72.74
P3_68_NODE_365_length_4628_cov_1.371473	4628	28.15
P3_68_NODE_366_length_4609_cov_7.010933	4609	64.03
P3_68_NODE_367_length_4596_cov_1.125979	4596	73.61
P3_68_NODE_368_length_4584_cov_2.738697	4584	68.35
P3_68_NODE_369_length_4573_cov_2.914755	4573	70.89
P3_68_NODE_370_length_4569_cov_1.472760	4569	65.03
P3_68_NODE_371_length_4567_cov_1.373649	4567	66.48
P3_68_NODE_372_length_4545_cov_4.599140	4545	61.63
P3_68_NODE_373_length_4545_cov_1.188547	4545	70.56
P3_68_NODE_374_length_4543_cov_23.824728	4543	62.84
P3_68_NODE_375_length_4539_cov_1.128060	4539	63.12
P3_68_NODE_376_length_4533_cov_3.222424	4533	61.77
P3_68_NODE_377_length_4517_cov_1.795216	4517	69.16
P3_68_NODE_378_length_4502_cov_1.274971	4502	71.83
P3_68_NODE_379_length_4485_cov_1.431620	4485	67.31
P3_68_NODE_380_length_4485_cov_1.289123	4485	61.83
P3_68_NODE_381_length_4466_cov_1.002305	4466	72.79
P3_68_NODE_382_length_4441_cov_1.157395	4441	72.93
P3_68_NODE_383_length_4440_cov_1.728263	4440	69.01
P3_68_NODE_384_length_4422_cov_17.518356	4422	74.20
P3_68_NODE_385_length_4421_cov_1.744527	4421	64.78
P3_68_NODE_386_length_4410_cov_0.723091	4410	64.97
P3_68_NODE_387_length_4409_cov_1.503270	4409	69.86
P3_68_NODE_388_length_4407_cov_1.074065	4407	63.74
P3_68_NODE_389_length_4402_cov_1.180819	4402	69.35
P3_68_NODE_390_length_4396_cov_2.054814	4396	67.11
P3_68_NODE_391_length_4395_cov_0.854733	4395	61.84
P3_68_NODE_392_length_4387_cov_17.997887	4387	61.82
P3_68_NODE_393_length_4374_cov_3.984931	4374	76.63
P3_68_NODE_394_length_4370_cov_3.028753	4370	64.37
P3_68_NODE_395_length_4365_cov_1.712600	4365	62.18
P3_68_NODE_396_length_4361_cov_0.885451	4361	72.60
P3_68_NODE_397_length_4344_cov_1.014940	4344	71.69
P3_68_NODE_398_length_4344_cov_0.689115	4344	72.95
P3_68_NODE_399_length_4343_cov_1.402277	4343	62.49
P3_68_NODE_400_length_4342_cov_0.932622	4342	67.41
P3_68_NODE_401_length_4335_cov_0.737405	4335	74.35
P3_68_NODE_402_length_4330_cov_0.943850	4330	74.34
P3_68_NODE_403_length_4304_cov_1.249461	4304	67.38
P3_68_NODE_404_length_4302_cov_0.879760	4302	66.23
P3_68_NODE_405_length_4286_cov_1.146910	4286	66.01
P3_68_NODE_406_length_4277_cov_1.135663	4277	70.98
P3_68_NODE_407_length_4275_cov_1.552314	4275	73.92
P3_68_NODE_408_length_4267_cov_1.485507	4267	72.25
P3_68_NODE_409_length_4258_cov_1.088356	4258	72.45
P3_68_NODE_410_length_4257_cov_1.654964	4257	63.85
P3_68_NODE_411_length_4254_cov_10.451495	4254	65.47
P3_68_NODE_412_length_4247_cov_200.367233	4247	41.13
P3_68_NODE_413_length_4225_cov_6.857003	4225	71.41
P3_68_NODE_414_length_4223_cov_2435.298096	4223	60.57
P3_68_NODE_415_length_4213_cov_3.702398	4213	75.10
P3_68_NODE_416_length_4206_cov_15.869144	4206	67.64
P3_68_NODE_417_length_4206_cov_1.906104	4206	73.13
P3_68_NODE_418_length_4201_cov_0.835542	4201	70.94
P3_68_NODE_419_length_4188_cov_5.915411	4188	60.20
P3_68_NODE_420_length_4171_cov_1.315282	4171	69.26
P3_68_NODE_421_length_4169_cov_1.550965	4169	70.81
P3_68_NODE_422_length_4164_cov_1.201387	4164	64.12
P3_68_NODE_423_length_4164_cov_1.118652	4164	67.39
P3_68_NODE_424_length_4156_cov_3.881112	4156	68.96
P3_68_NODE_425_length_4144_cov_0.700523	4144	72.73
P3_68_NODE_426_length_4140_cov_0.936706	4140	64.69
P3_68_NODE_427_length_4130_cov_2.167254	4130	69.10
P3_68_NODE_428_length_4119_cov_2.519289	4119	68.07
P3_68_NODE_429_length_4104_cov_0.593412	4104	75.32
P3_68_NODE_430_length_4090_cov_2.133737	4090	67.46
P3_68_NODE_431_length_4083_cov_5.264846	4083	70.24
P3_68_NODE_432_length_4083_cov_0.903185	4083	70.54
P3_68_NODE_433_length_4073_cov_0.990117	4073	58.19
P3_68_NODE_434_length_4073_cov_0.765839	4073	66.51
P3_68_NODE_435_length_4072_cov_1.190368	4072	72.45
P3_68_NODE_436_length_4044_cov_1.013786	4044	69.04
P3_68_NODE_437_length_4044_cov_0.697473	4044	72.90
P3_68_NODE_438_length_4025_cov_2.584402	4025	76.30
P3_68_NODE_439_length_3989_cov_1.885552	3989	76.61
P3_68_NODE_440_length_3986_cov_1.144338	3986	72.40
P3_68_NODE_441_length_3970_cov_2.240177	3970	68.31
P3_68_NODE_442_length_3967_cov_1.220052	3967	66.52
P3_68_NODE_443_length_3952_cov_15.177255	3952	66.75
P3_68_NODE_444_length_3930_cov_0.831449	3930	69.41
P3_68_NODE_445_length_3924_cov_1.673163	3924	69.42
P3_68_NODE_446_length_3919_cov_1.353903	3919	67.31
P3_68_NODE_447_length_3895_cov_1.023885	3895	74.38
P3_68_NODE_448_length_3892_cov_4.977358	3892	66.11
P3_68_NODE_449_length_3869_cov_1.244789	3869	65.65
P3_68_NODE_450_length_3850_cov_1.733280	3850	63.77
P3_68_NODE_451_length_3849_cov_1.325363	3849	71.78
